Start Date,End Date,Length of Lease,Lease Sizes,Country,State,State Category,Zip Code,Regions,Rentable Sqft,Usable Sqft,Structured Parking Spaces,Surface Parking Spaces,Surface Sizes,Rent Amount
2020-02-01,2037-01-31,6209,Very Long 5000-15000,US,OH,Other,44131,Region 4,15907.0,14232.0,15,20,Small 0-49,338432.36
2014-09-16,2029-09-15,5478,Very Long 5000-15000,US,OH,Other,44131,Region 4,35115.0,30802.0,12,21,Small 0-49,804837.94
2006-05-26,2026-11-25,7488,Very Long 5000-15000,US,IL,IL,60439,Region 6,12846.0,11700.0,0,70,Large 50-99,405204.85
2018-04-01,2028-03-31,3652,Long 3000-4999,US,OH,Other,43065,Region 4,8195.0,7000.0,0,21,Small 0-49,251440.46
2017-12-27,2027-12-26,3651,Long 3000-4999,US,OH,Other,45662,Region 4,1415.0,1310.0,0,3,Small 0-49,36705.71
2018-08-01,2033-07-31,5478,Very Long 5000-15000,US,OH,Other,45662,Region 4,2759.0,2372.0,0,5,Small 0-49,88293.63
2020-08-06,2035-08-05,5477,Very Long 5000-15000,US,CA,CA,93105,Region 9,11898.0,10997.0,0,0,Small 0-49,402002.43
2006-06-23,2026-06-22,7304,Very Long 5000-15000,US,OH,Other,43604,Region 4,6834.0,6102.0,6,0,Small 0-49,146732.84
2018-08-13,2028-08-12,3652,Long 3000-4999,US,OH,Other,43055,Region 4,3682.0,3284.0,0,29,Small 0-49,91114.81
2007-08-10,2025-08-09,6574,Very Long 5000-15000,US,OH,Other,45405,Region 4,15042.0,13784.0,2,0,Small 0-49,254542.81
2010-06-01,2030-05-31,7304,Very Long 5000-15000,US,OH,Other,44145,Region 4,44816.0,38970.0,2,132,XLarge 100-249,2080464.47
2018-02-01,2028-01-31,3651,Long 3000-4999,US,OH,Other,44720,Region 4,2964.0,2964.0,0,0,Small 0-49,87656.4
2022-01-01,2031-12-31,3651,Long 3000-4999,US,OH,Other,44483,Region 4,12031.0,10068.0,0,4,Small 0-49,259203.27
2020-08-01,2030-07-31,3651,Long 3000-4999,US,CA,CA,93675,Region 9,5700.0,5105.0,0,0,Small 0-49,223683.85
2020-12-07,2030-12-06,3651,Long 3000-4999,US,OH,Other,43701,Region 4,10920.0,9898.0,0,24,Small 0-49,265174.17
2020-02-05,2035-02-04,5478,Very Long 5000-15000,US,OH,Other,45459,Region 4,16568.0,15759.0,0,57,Large 50-99,655191.44
2018-03-01,2028-02-29,3652,Long 3000-4999,US,OH,Other,45177,Region 4,3543.0,3054.0,3,0,Small 0-49,88151.32
2021-05-01,2031-04-30,3651,Long 3000-4999,US,OH,Other,43604,Region 4,4771.0,4172.0,0,0,Small 0-49,95680.9
2022-09-14,2032-09-13,3652,Long 3000-4999,US,OH,Other,44135,Region 4,24881.0,23760.0,0,3,Small 0-49,886634.24
2009-01-08,2029-01-07,7304,Very Long 5000-15000,US,ND,Other,58103,Region 5,7000.0,7000.0,0,6,Small 0-49,117222.65
2020-08-20,2030-08-19,3651,Long 3000-4999,US,FL,Other,34237,Region 3,11838.0,10293.0,0,42,Small 0-49,411227.35
2023-11-26,2033-11-25,3652,Long 3000-4999,US,OK,Other,73102,Region 7,7087.0,7087.0,0,45,Small 0-49,200654.46
2016-08-17,2026-08-16,3651,Long 3000-4999,US,OH,Other,43082,Region 4,2176.0,2152.0,0,4,Small 0-49,33292.8
2012-02-03,2032-02-02,7304,Very Long 5000-15000,US,NH,Other,03062,Region 0,108874.0,98161.0,145,20,Small 0-49,4158574.72
2008-06-15,2027-08-31,7016,Very Long 5000-15000,US,NY,NY,10007,Region 1,1428.0,1242.0,0,0,Small 0-49,31416.0
2008-06-01,2026-05-31,6573,Very Long 5000-15000,US,NY,NY,10007,Region 1,2247.0,1954.0,0,0,Small 0-49,49013.51
2023-08-15,2033-08-14,3652,Long 3000-4999,US,OH,Other,44870,Region 4,5517.0,5145.0,0,0,Small 0-49,181057.31
2022-08-31,2037-08-30,5478,Very Long 5000-15000,US,CA,CA,93711,Region 9,7398.0,7076.0,0,41,Small 0-49,244330.34
2023-10-01,2033-09-30,3652,Long 3000-4999,US,OK,Other,73102,Region 7,7331.0,7013.0,0,46,Small 0-49,256639.65
2018-08-01,2025-01-31,2375,Medium 1000-2999,US,OH,Other,43219,Region 4,817.0,817.0,0,0,Small 0-49,43652.31
2009-12-01,2027-11-30,6573,Very Long 5000-15000,US,OH,Other,43215,Region 4,4399.0,3825.0,9,9,Small 0-49,120512.93
2020-02-01,2030-01-31,3652,Long 3000-4999,US,MI,Other,48104,Region 4,3546.0,3108.0,0,0,Small 0-49,105269.74
2009-02-06,2027-02-05,6573,Very Long 5000-15000,US,CA,CA,95127,Region 9,9634.0,8758.0,0,42,Small 0-49,303278.4
2023-08-09,2033-08-08,3652,Long 3000-4999,US,OH,Other,45662,Region 4,8682.0,8173.0,0,0,Small 0-49,244310.31
2022-03-31,2032-03-30,3652,Long 3000-4999,US,OR,Other,97068,Region 9,5534.0,4203.0,0,26,Small 0-49,152474.3
2009-10-19,2027-10-18,6573,Very Long 5000-15000,US,FL,Other,34237,Region 3,13656.0,13063.0,0,71,Large 50-99,351873.39
2009-08-01,2028-07-31,6939,Very Long 5000-15000,US,OK,Other,73102,Region 7,9588.0,8377.0,0,40,Small 0-49,397044.86
2023-02-12,2035-02-11,4382,Long 3000-4999,US,OH,Other,43952,Region 4,5612.0,5552.0,0,0,Small 0-49,114058.87
2022-08-31,2032-08-30,3652,Long 3000-4999,US,OH,Other,45805,Region 4,8420.0,7654.0,0,33,Small 0-49,213652.98
2010-05-27,2028-05-26,6574,Very Long 5000-15000,US,CA,CA,93675,Region 9,6769.0,6475.0,0,35,Small 0-49,191298.56
2023-02-24,2035-02-23,4382,Long 3000-4999,US,OH,Other,45241,Region 4,13928.0,13392.0,0,0,Small 0-49,539004.89
2023-08-24,2035-08-23,4382,Long 3000-4999,US,OH,Other,44870,Region 4,8870.0,8231.0,0,0,Small 0-49,304593.97
2010-06-30,2028-06-29,6574,Very Long 5000-15000,US,MI,Other,48502,Region 4,16016.0,14692.0,0,63,Large 50-99,796460.89
2019-06-08,2029-06-07,3652,Long 3000-4999,US,OH,Other,44004,Region 4,1250.0,1250.0,0,4,Small 0-49,36482.69
2023-04-15,2035-04-14,4382,Long 3000-4999,US,OH,Other,44060,Region 4,11178.0,10065.0,0,0,Small 0-49,461300.28
2023-08-25,2033-08-24,3652,Long 3000-4999,US,OH,Other,44115,Region 4,9379.0,8662.0,0,0,Small 0-49,302743.58
2010-07-16,2026-07-15,5843,Very Long 5000-15000,US,NY,NY,10007,Region 1,25986.0,21628.0,0,2,Small 0-49,673821.22
2009-12-16,2026-08-31,6102,Very Long 5000-15000,US,OH,Other,45103,Region 4,3791.0,3791.0,0,6,Small 0-49,58836.32
2011-05-13,2026-05-12,5478,Very Long 5000-15000,US,OH,Other,43065,Region 4,4112.0,3850.0,0,3,Small 0-49,159952.69
2010-11-15,2025-11-14,5478,Very Long 5000-15000,US,MO,Other,64108,Region 6,124569.0,124569.0,0,4,Small 0-49,478213.32
2020-02-01,2035-01-31,5478,Very Long 5000-15000,US,OH,Other,44131,Region 4,63363.0,56574.0,0,30,Small 0-49,1510871.36
2009-04-01,2025-03-31,5843,Very Long 5000-15000,US,OH,Other,45202,Region 4,11150.0,11150.0,0,4,Small 0-49,95109.02
2024-09-01,2034-08-31,3651,Long 3000-4999,US,NC,Other,27101,Region 2,11607.0,10395.0,0,0,Small 0-49,402030.0
2009-12-07,2025-06-06,5660,Very Long 5000-15000,US,OH,Other,43215,Region 4,28576.0,25177.0,45,0,Small 0-49,988373.4
2020-08-01,2035-07-31,5477,Very Long 5000-15000,US,OH,Other,43617,Region 4,1767.0,1523.0,0,9,Small 0-49,37181.66
2011-05-18,2026-05-17,5478,Very Long 5000-15000,US,OH,Other,44512,Region 4,11615.0,10605.0,0,27,Small 0-49,233418.93
2022-08-31,2032-08-30,3652,Long 3000-4999,US,IL,IL,60002,Region 6,6500.0,5871.0,0,26,Small 0-49,190436.66
2022-08-31,2032-08-30,3652,Long 3000-4999,US,OH,Other,44870,Region 4,8580.0,7884.0,0,40,Small 0-49,254702.71
2013-10-16,2033-10-15,7304,Very Long 5000-15000,US,CA,CA,90210,Region 9,29157.0,27589.0,19,9,Small 0-49,1001714.83
2013-08-01,2026-07-31,4747,Long 3000-4999,US,OH,Other,44131,Region 4,6573.0,5716.0,0,14,Small 0-49,182221.16
2011-08-16,2026-08-15,5478,Very Long 5000-15000,US,OH,Other,44308,Region 4,8304.0,7414.0,18,0,Small 0-49,215709.22
2023-07-01,2033-06-30,3652,Long 3000-4999,US,OH,Other,43065,Region 4,9999.0,9290.0,0,0,Small 0-49,324491.71
2023-08-29,2033-08-28,3652,Long 3000-4999,US,OK,Other,73102,Region 7,9862.0,8821.0,0,0,Small 0-49,282983.03
2012-09-05,2027-09-04,5477,Very Long 5000-15000,US,OH,Other,44720,Region 4,7189.0,7189.0,0,20,Small 0-49,149890.65
2012-11-06,2027-11-05,5477,Very Long 5000-15000,US,OH,Other,43215,Region 4,44926.0,38604.0,30,45,Small 0-49,1500933.84
2024-01-01,2038-12-31,5478,Very Long 5000-15000,US,OH,Other,43125,Region 4,10000.0,9618.0,0,15,Small 0-49,219160.66
2017-03-21,2027-03-20,3651,Long 3000-4999,US,OH,Other,44902,Region 4,1047.0,977.0,0,2,Small 0-49,15031.32
2015-02-20,2030-02-19,5478,Very Long 5000-15000,US,OH,Other,45212,Region 4,2555.0,1925.0,2,0,Small 0-49,58451.84
2016-09-01,2031-08-31,5477,Very Long 5000-15000,US,DC,Other,20006,Region 2,40502.0,36825.0,0,64,Large 50-99,1351959.6
2020-09-14,2040-09-13,7304,Very Long 5000-15000,US,DC,Other,20006,Region 2,9480.0,8618.0,0,34,Small 0-49,377465.62
2015-04-20,2025-01-02,3545,Long 3000-4999,US,MI,Other,48226,Region 4,0.0,0.0,12,0,Small 0-49,33120.0
2016-11-08,2026-11-07,3651,Long 3000-4999,US,OH,Other,44663,Region 4,2765.0,2613.0,0,15,Small 0-49,52595.84
2015-09-01,2025-08-31,3652,Long 3000-4999,US,OH,Other,44060,Region 4,3201.0,2901.0,0,2,Small 0-49,48403.78
2016-10-27,2031-10-31,5482,Very Long 5000-15000,US,OH,Other,43016,Region 4,20338.0,19370.0,0,101,XLarge 100-249,261812.18
2017-05-08,2032-05-07,5478,Very Long 5000-15000,US,OK,Other,73102,Region 7,16467.0,14980.0,3,13,Small 0-49,486261.01
2016-05-01,2026-04-30,3651,Long 3000-4999,US,TX,TX,77478,Region 7,0.0,0.0,4,0,Small 0-49,7680.0
2016-06-27,2025-12-31,3474,Long 3000-4999,US,OH,Other,43215,Region 4,0.0,0.0,15,0,Small 0-49,24300.0
2021-07-16,2036-07-15,5478,Very Long 5000-15000,US,OH,Other,45431,Region 4,4385.7,3987.0,0,6,Small 0-49,152119.2
2018-02-22,2028-02-21,3651,Long 3000-4999,US,OH,Other,45431,Region 4,6859.0,6284.0,0,30,Small 0-49,224767.16
2017-10-01,2037-09-30,7304,Very Long 5000-15000,US,OH,Other,43319,Region 4,67446.0,66163.0,0,125,XLarge 100-249,1325573.93
2020-11-30,2035-11-29,5477,Very Long 5000-15000,US,FL,Other,34237,Region 3,24670.0,22112.0,0,54,Large 50-99,747305.02
2020-02-01,2030-01-31,3652,Long 3000-4999,US,NY,NY,10007,Region 1,6721.0,5665.0,1,0,Small 0-49,188618.03
2021-05-17,2036-05-31,5493,Very Long 5000-15000,US,OH,Other,44286,Region 4,5814.0,4969.0,0,0,Small 0-49,133925.63
2020-02-01,2035-01-31,5478,Very Long 5000-15000,US,OH,Other,44131,Region 4,63363.0,56574.0,0,30,Small 0-49,1510871.36
2022-01-20,2032-01-19,3651,Long 3000-4999,US,OH,Other,43219,Region 4,3991.0,3563.0,0,2,Small 0-49,88476.39
2024-05-13,2039-05-12,5477,Very Long 5000-15000,US,OH,Other,44113,Region 4,8363.0,7638.0,0,0,Small 0-49,300814.93
2022-08-16,2032-08-15,3652,Long 3000-4999,US,TX,TX,75206,Region 7,13404.0,11968.0,0,20,Small 0-49,405358.34
2021-03-25,2031-03-24,3651,Long 3000-4999,US,CA,CA,95391,Region 9,2357.0,2257.0,0,3,Small 0-49,52528.14
2021-06-30,2036-06-29,5478,Very Long 5000-15000,US,OH,Other,43616,Region 4,5818.0,5254.0,0,120,XLarge 100-249,248104.42
2022-04-07,2029-04-06,2556,Medium 1000-2999,US,OH,Other,43604,Region 4,13842.0,12420.0,5,0,Small 0-49,621725.1
2022-04-27,2037-04-26,5478,Very Long 5000-15000,US,MI,Other,48933,Region 4,5106.0,4489.0,0,6,Small 0-49,117588.22
2022-11-28,2037-11-27,5478,Very Long 5000-15000,US,OH,Other,45246,Region 4,4838.0,4207.0,0,6,Small 0-49,86365.6
2022-07-26,2037-07-25,5478,Very Long 5000-15000,US,OH,Other,45242,Region 4,2225.0,2023.0,0,0,Small 0-49,38101.45
2023-03-14,2038-03-13,5478,Very Long 5000-15000,US,OH,Other,45242,Region 4,6090.0,5536.0,0,5,Small 0-49,161223.03
2024-04-01,2039-03-31,5477,Very Long 5000-15000,US,OH,Other,43558,Region 4,4000.0,4000.0,0,2,Small 0-49,57864.0
2009-10-01,2025-09-30,5843,Very Long 5000-15000,US,MN,Other,55121,Region 5,2165.0,2165.0,0,0,Small 0-49,36198.8
2023-08-01,2028-07-31,1826,Medium 1000-2999,US,WI,Other,54814,Region 5,9409.0,7458.0,0,10,Small 0-49,274704.92
2014-06-01,2029-05-31,5478,Very Long 5000-15000,US,NY,NY,10003,Region 1,17556.0,15998.0,4,0,Small 0-49,405424.26
2024-09-03,2039-09-02,5477,Very Long 5000-15000,US,NY,NY,10003,Region 1,23475.0,19894.0,5,0,Small 0-49,637876.53
2013-09-01,2028-08-31,5478,Very Long 5000-15000,US,NY,NY,10003,Region 1,5351.0,4653.0,1,0,Small 0-49,144429.89
2014-05-01,2029-04-30,5478,Very Long 5000-15000,US,NY,NY,10003,Region 1,17008.0,15243.0,13,0,Small 0-49,397299.46
2013-09-01,2026-08-31,4747,Long 3000-4999,US,NY,NY,10003,Region 1,10226.0,8892.0,1,0,Small 0-49,258804.85
2013-11-01,2028-10-31,5478,Very Long 5000-15000,US,NY,NY,10003,Region 1,13611.0,11836.0,2,0,Small 0-49,367999.62
2013-09-01,2026-08-31,4747,Long 3000-4999,US,NY,NY,10003,Region 1,48916.0,42419.0,78,0,Small 0-49,1028849.47
2011-04-01,2026-03-31,5478,Very Long 5000-15000,US,IL,IL,60439,Region 6,4734.0,3360.0,0,3,Small 0-49,96387.9
2016-07-01,2026-06-30,3651,Long 3000-4999,US,IL,IL,60439,Region 6,14032.0,10348.0,0,6,Small 0-49,372191.37
2014-06-01,2026-06-30,4412,Long 3000-4999,US,IL,IL,60439,Region 6,976.0,705.0,0,2,Small 0-49,26228.81
2017-03-01,2027-02-28,3651,Long 3000-4999,US,WI,Other,54303,Region 5,1368.5,1190.0,2,0,Small 0-49,21380.17
2022-12-30,2042-12-29,7304,Very Long 5000-15000,US,WI,Other,53916,Region 5,4845.0,4565.0,0,4,Small 0-49,148838.79
2014-03-10,2029-03-09,5478,Very Long 5000-15000,US,WI,Other,54806,Region 5,27553.0,24585.31,0,46,Small 0-49,391124.22
2020-06-11,2035-08-31,5559,Very Long 5000-15000,US,NY,NY,10017,Region 1,24609.0,20649.0,8,12,Small 0-49,457822.93
2023-09-01,2028-08-31,1826,Medium 1000-2999,US,WI,Other,53713,Region 5,1043.0,924.0,2,0,Small 0-49,34347.35
2022-02-22,2037-02-21,5478,Very Long 5000-15000,US,WI,Other,53713,Region 5,3443.0,3095.0,3,0,Small 0-49,103554.82
2018-09-01,2028-08-31,3652,Long 3000-4999,US,WI,Other,53719,Region 5,7125.0,6000.0,0,0,Small 0-49,187167.7
2018-10-30,2033-10-29,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,11840.0,11840.0,0,35,Small 0-49,680855.07
2020-10-01,2035-09-30,5477,Very Long 5000-15000,US,WI,Other,53202,Region 5,16252.0,13136.0,44,0,Small 0-49,502233.7
2020-08-01,2030-07-31,3651,Long 3000-4999,US,WI,Other,53704,Region 5,2627.0,2324.0,13,0,Small 0-49,72240.06
2018-06-28,2028-06-27,3652,Long 3000-4999,US,WI,Other,53704,Region 5,6757.4,5876.0,8,0,Small 0-49,187374.89
2019-01-01,2025-12-31,2556,Medium 1000-2999,US,WI,Other,53203,Region 5,0.0,0.0,0,11,Small 0-49,28617.6
2018-04-19,2033-04-18,5478,Very Long 5000-15000,US,WI,Other,54601,Region 5,28000.0,25383.0,0,68,Large 50-99,754832.96
2020-06-08,2030-06-30,3674,Long 3000-4999,US,WI,Other,54911,Region 5,5614.0,4700.0,0,29,Small 0-49,141379.01
2018-01-01,2027-12-31,3651,Long 3000-4999,US,WI,Other,53713,Region 5,2975.0,2590.0,5,12,Small 0-49,120771.85
2012-06-01,2027-05-31,5477,Very Long 5000-15000,US,WI,Other,53713,Region 5,4542.0,3950.0,5,15,Small 0-49,130709.47
2018-05-10,2028-05-09,3652,Long 3000-4999,US,WI,Other,53713,Region 5,4762.0,4205.0,14,0,Small 0-49,198760.27
2018-10-01,2028-09-30,3652,Long 3000-4999,US,WI,Other,54220,Region 5,4500.0,4000.0,0,0,Small 0-49,98563.59
2020-07-01,2035-06-30,5477,Very Long 5000-15000,US,WI,Other,54701,Region 5,12483.0,11629.0,0,0,Small 0-49,327925.17
2020-07-01,2030-06-30,3651,Long 3000-4999,US,WI,Other,53527,Region 5,2871.0,2871.0,0,2,Small 0-49,58141.7
2011-04-01,2027-01-31,5784,Very Long 5000-15000,US,WI,Other,53029,Region 5,1980.0,1980.0,0,0,Small 0-49,46966.43
2001-04-20,2028-04-19,9861,Very Long 5000-15000,US,WI,Other,53202,Region 5,59373.0,52983.0,19,0,Small 0-49,1969963.49
2022-06-27,2037-06-26,5478,Very Long 5000-15000,US,WI,Other,54115,Region 5,8534.0,7880.0,0,29,Small 0-49,182678.69
2019-08-12,2029-08-11,3652,Long 3000-4999,US,WI,Other,53713,Region 5,1486.0,1330.0,0,0,Small 0-49,37493.7
2020-10-01,2030-09-30,3651,Long 3000-4999,US,WI,Other,53713,Region 5,517.0,463.0,0,2,Small 0-49,20569.09
2023-01-19,2038-01-18,5478,Very Long 5000-15000,US,WI,Other,53713,Region 5,1575.0,1375.0,0,8,Small 0-49,56449.06
2014-04-01,2027-03-31,4747,Long 3000-4999,US,WI,Other,53713,Region 5,3686.0,3264.0,1,10,Small 0-49,103819.85
2016-08-01,2026-07-31,3651,Long 3000-4999,US,WI,Other,54301,Region 5,5668.0,4929.0,0,8,Small 0-49,98223.18
2015-12-01,2025-11-30,3652,Long 3000-4999,US,WI,Other,54301,Region 5,5364.0,4585.0,0,5,Small 0-49,70369.49
2016-12-16,2026-12-15,3651,Long 3000-4999,US,WI,Other,54729,Region 5,1756.0,1527.0,0,2,Small 0-49,24437.32
2013-09-01,2028-08-31,5478,Very Long 5000-15000,US,KS,Other,67226,Region 6,2966.0,2579.0,0,2,Small 0-49,63624.98
2021-09-09,2036-09-08,5478,Very Long 5000-15000,US,WI,Other,54914,Region 5,4000.0,3870.0,0,5,Small 0-49,89162.36
2023-11-03,2038-11-02,5478,Very Long 5000-15000,US,WI,Other,53963,Region 5,4075.0,3880.0,0,3,Small 0-49,69067.77
2002-01-15,2027-01-31,9147,Very Long 5000-15000,US,IL,IL,60439,Region 6,13837.0,12574.0,0,50,Large 50-99,530502.24
2002-01-01,2026-12-31,9130,Very Long 5000-15000,US,WI,Other,54701,Region 5,5770.0,5485.0,0,29,Small 0-49,121724.46
2022-08-01,2032-07-31,3652,Long 3000-4999,US,WI,Other,54414,Region 5,9169.0,8050.0,0,32,Small 0-49,244723.56
2011-05-15,2024-12-19,4967,Long 3000-4999,US,WI,Other,53202,Region 5,11132.0,10436.0,20,0,Small 0-49,314798.79
2022-09-04,2032-09-03,3652,Long 3000-4999,US,CA,CA,92203,Region 9,9198.0,8392.0,0,40,Small 0-49,247143.19
2010-10-01,2026-09-30,5843,Very Long 5000-15000,US,WI,Other,54452,Region 5,393.0,393.0,0,2,Small 0-49,6066.85
2023-08-01,2033-07-31,3652,Long 3000-4999,US,WI,Other,54476,Region 5,5064.0,4382.0,0,0,Small 0-49,129969.99
2014-07-01,2027-06-30,4747,Long 3000-4999,US,WI,Other,53126,Region 5,14716.0,12677.0,0,0,Small 0-49,262584.9
2024-03-04,2034-03-03,3651,Long 3000-4999,US,CA,CA,95501,Region 9,6966.0,6547.0,0,0,Small 0-49,229220.56
2024-03-09,2034-03-08,3651,Long 3000-4999,US,WI,Other,53705,Region 5,12906.0,11874.0,0,0,Small 0-49,359375.0
2003-07-21,2029-07-31,9507,Very Long 5000-15000,US,WI,Other,53717,Region 5,30503.0,25197.0,0,112,XLarge 100-249,715845.72
2017-12-01,2037-11-30,7304,Very Long 5000-15000,US,WI,Other,54229,Region 5,16122.0,15577.0,0,60,Large 50-99,390350.67
2011-04-01,2026-03-31,5478,Very Long 5000-15000,US,WI,Other,54313,Region 5,5999.0,5999.0,0,5,Small 0-49,222742.87
2023-10-01,2033-09-30,3652,Long 3000-4999,US,WI,Other,54703,Region 5,1009.0,1009.0,0,3,Small 0-49,35263.09
2021-12-01,2031-11-30,3651,Long 3000-4999,US,WI,Other,54501,Region 5,1231.0,1231.0,0,0,Small 0-49,28485.34
2019-06-01,2029-05-31,3652,Long 3000-4999,US,WI,Other,54914,Region 5,2709.0,2709.0,0,2,Small 0-49,95398.44
2018-01-11,2028-01-10,3651,Long 3000-4999,US,OK,Other,73102,Region 7,34970.0,33655.0,0,72,Large 50-99,644779.18
2016-04-01,2026-03-31,3651,Long 3000-4999,US,WI,Other,53203,Region 5,12420.0,10838.0,0,10,Small 0-49,255323.78
2017-10-01,2027-09-30,3651,Long 3000-4999,US,WI,Other,53704,Region 5,1974.0,1974.0,0,0,Small 0-49,93686.04
2020-03-16,2030-03-15,3651,Long 3000-4999,US,WI,Other,53207,Region 5,4658.0,4410.0,0,2,Small 0-49,242516.38
2017-10-15,2027-10-14,3651,Long 3000-4999,US,WI,Other,54603,Region 5,851.0,851.0,0,0,Small 0-49,46642.07
2010-09-01,2025-03-02,5296,Very Long 5000-15000,US,WI,Other,54455,Region 5,1400.0,1400.0,0,1,Small 0-49,79142.0
2018-06-20,2028-06-19,3652,Long 3000-4999,US,MN,Other,55445,Region 5,6867.0,5869.0,0,36,Small 0-49,148591.07
2006-03-01,2026-02-28,7304,Very Long 5000-15000,US,VA,Other,20117,Region 2,75196.0,68360.0,36,0,Small 0-49,2149079.17
2024-08-01,2034-07-31,3651,Long 3000-4999,US,CA,CA,90272,Region 9,13544.0,13121.0,0,52,Large 50-99,406380.0
2019-12-28,2029-12-27,3652,Long 3000-4999,US,CA,CA,90026,Region 9,10762.0,9736.0,0,43,Small 0-49,450535.43
2016-07-01,2026-06-30,3651,Long 3000-4999,US,IL,IL,60010,Region 6,29297.0,26550.0,0,160,XLarge 100-249,880306.58
2014-03-28,2029-03-27,5478,Very Long 5000-15000,US,WI,Other,53703,Region 5,29839.0,26598.0,45,0,Small 0-49,1023751.18
2018-06-21,2028-06-20,3652,Long 3000-4999,US,WI,Other,53703,Region 5,6788.0,5903.0,7,0,Small 0-49,237800.33
2020-02-20,2030-02-19,3652,Long 3000-4999,US,WI,Other,54601,Region 5,8088.0,7329.0,0,0,Small 0-49,176997.49
2011-02-22,2026-02-21,5478,Very Long 5000-15000,US,WI,Other,54935,Region 5,6114.0,5874.0,0,25,Small 0-49,165969.64
2018-02-27,2028-02-26,3651,Long 3000-4999,US,WI,Other,53813,Region 5,4800.0,4043.0,0,0,Small 0-49,149107.82
2018-06-12,2028-06-11,3652,Long 3000-4999,US,CA,CA,94301,Region 9,5100.0,4359.0,0,26,Small 0-49,196165.86
2018-11-18,2028-11-17,3652,Long 3000-4999,US,WI,Other,54901,Region 5,8364.0,7664.0,0,34,Small 0-49,289920.88
2022-08-19,2034-08-18,4382,Long 3000-4999,US,WI,Other,53916,Region 5,8605.0,7786.0,0,0,Small 0-49,210532.47
2017-10-01,2027-09-30,3651,Long 3000-4999,US,AZ,Other,85254,Region 8,6254.0,5800.0,6,0,Small 0-49,204102.56
2018-07-28,2028-07-27,3652,Long 3000-4999,US,IL,IL,60062,Region 6,2477.0,2053.0,0,2,Small 0-49,50149.91
2020-08-31,2035-08-30,5477,Very Long 5000-15000,US,IN,Other,46280,Region 4,3744.0,3257.0,4,0,Small 0-49,112976.91
2020-02-04,2035-02-03,5478,Very Long 5000-15000,US,WI,Other,53562,Region 5,12708.0,10705.0,0,19,Small 0-49,400660.69
2024-12-01,2034-11-30,3651,Long 3000-4999,US,WI,Other,53086,Region 5,6370.0,6020.0,0,0,Small 0-49,174950.0
2008-05-19,2026-05-18,6573,Very Long 5000-15000,US,IL,IL,60606,Region 6,29931.0,29281.0,42,55,Large 50-99,1470968.7
2023-03-02,2033-03-01,3652,Long 3000-4999,US,MI,Other,49858,Region 4,5200.0,4522.0,0,0,Small 0-49,131173.74
2013-11-18,2026-11-17,4747,Long 3000-4999,US,WI,Other,54403,Region 5,1851.0,1690.0,0,2,Small 0-49,34210.95
2010-08-26,2025-08-25,5478,Very Long 5000-15000,US,WI,Other,54403,Region 5,2300.0,2200.0,2,2,Small 0-49,54986.01
2012-02-16,2025-02-15,4748,Long 3000-4999,US,WI,Other,54701,Region 5,10205.0,9549.0,0,75,Large 50-99,183304.32
2019-10-03,2034-10-02,5478,Very Long 5000-15000,US,WI,Other,54601,Region 5,2559.0,2370.0,0,3,Small 0-49,70421.25
2010-06-30,2024-12-29,5296,Very Long 5000-15000,US,WI,Other,53713,Region 5,16265.0,14086.0,2,0,Small 0-49,505813.71
2012-02-02,2027-02-01,5478,Very Long 5000-15000,US,WI,Other,53703,Region 5,10089.0,9500.0,0,20,Small 0-49,281291.5
2011-11-04,2026-11-03,5478,Very Long 5000-15000,US,WI,Other,54303,Region 5,4302.0,3917.0,0,6,Small 0-49,86781.04
2021-08-13,2036-08-12,5478,Very Long 5000-15000,US,IL,IL,60062,Region 6,11820.0,10554.0,0,12,Small 0-49,248272.4
2012-10-01,2027-09-30,5477,Very Long 5000-15000,US,WI,Other,53704,Region 5,15843.0,14900.0,0,20,Small 0-49,448204.1
2012-06-01,2027-05-31,5477,Very Long 5000-15000,US,WI,Other,53717,Region 5,12187.0,11079.0,0,30,Small 0-49,332627.01
2011-10-20,2025-04-19,4930,Long 3000-4999,US,TX,TX,76102,Region 7,7322.0,6453.0,0,8,Small 0-49,186700.32
2024-08-18,2034-08-17,3651,Long 3000-4999,US,WI,Other,53233,Region 5,1212.0,1040.0,0,10,Small 0-49,25706.52
2014-08-01,2027-07-31,4747,Long 3000-4999,US,IN,Other,47246,Region 4,1150.0,1000.0,0,2,Small 0-49,27839.19
2014-12-24,2024-12-23,3652,Long 3000-4999,US,WI,Other,54405,Region 5,450.0,418.0,0,2,Small 0-49,9000.0
2016-03-25,2036-03-24,7304,Very Long 5000-15000,US,NV,Other,89106,Region 8,82546.0,75368.0,134,68,Large 50-99,4043242.47
2016-04-13,2026-04-12,3651,Long 3000-4999,US,WI,Other,53086,Region 5,5125.0,4442.0,0,15,Small 0-49,137534.27
2015-12-01,2025-11-30,3652,Long 3000-4999,US,WI,Other,54166,Region 5,1990.0,1843.0,5,10,Small 0-49,36042.23
2015-10-01,2025-09-30,3652,Long 3000-4999,US,WI,Other,54311,Region 5,467.0,467.0,0,1,Small 0-49,6356.85
2017-04-01,2027-03-31,3651,Long 3000-4999,US,WI,Other,53186,Region 5,8741.0,8309.0,0,24,Small 0-49,198234.83
